200bin,adj sales (bin),Adjusted sales (bin),Adjusted sales (bin) 50,Adjusted sales 1,Adjusted Sales 1 (bin),Area Code,Area Code (Location),Date,Market,Market Size,Product,Product Id,Product Type,ProductId (Product),Sales (bin),Sales (bin) 100,Sales (bin) 50,Sales (bin) 70,Sales100bin,SalesTab (bin),State,Type,adj sales,Adjusted sales,Adjusted Sales 1,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
0,150,167,150,150,175,801,801,01-01-2011 00:00:00,West,Small Market,Amaretto,1,Coffee,1,171.5,100,150,140,100,160,Utah,Regular,190,190,190,90,120,80,210,78,965,92,24,1,73,190,47
0,100,143,100,100,125,435,435,01-01-2011 00:00:00,West,Small Market,Columbian,2,Coffee,2,137.2,100,100,140,100,80,Utah,Regular,145,145,145,60,100,70,160,55,312,75,18,1,47,145,47
200,200,191,200,200,200,801,801,01-01-2011 00:00:00,West,Small Market,Decaf Irish Cream,3,Coffee,3,205.8,200,200,210,200,160,Utah,Decaf,213,213,213,100,130,70,230,85,494,105,32,1,61,213,69
0,100,120,100,100,125,435,435,01-01-2011 00:00:00,West,Small Market,Caffe Latte,4,Espresso,4,102.9,100,100,77-139,100,80,Utah,Regular,128,128,128,40,60,40,100,46,777,68,12,1,69,128,25
0,100,120,100,100,125,435,435,01-01-2011 00:00:00,West,Small Market,Caffe Mocha,5,Espresso,5,102.9,100,100,77-139,100,80,Utah,Regular,125,125,125,40,60,40,100,49,623,63,16,1,53,125,30
200,250,239,250,250,250,650,650,01-01-2011 00:00:00,West,Major Market,Chamomile,8,Herbal Tea,8,240.1,200,250,210,200,240,California,Decaf,262,262,262,80,120,100,200,95,821,139,26,1,159,262,39
400,400,382,400,400,400,530,530,01-01-2011 00:00:00,West,Major Market,Lemon,9,Herbal Tea,9,480.2,500,500,490,500,480,California,Decaf,400,400,400,170,220,160,390,207,965,245,64,1,249,506,89
200,200,191,200,200,200,650,650,01-01-2011 00:00:00,West,Major Market,Mint,10,Herbal Tea,10,205.8,200,200,210,200,160,California,Decaf,213,213,213,70,90,60,160,83,623,107,27,1,104,213,42
200,200,239,200,200,225,562,562,01-01-2011 00:00:00,West,Major Market,Darjeeling,11,Tea,11,240.1,200,200,210,200,240,California,Regular,245,245,245,50,90,80,140,89,777,130,24,1,146,245,38
0,150,143,150,150,150,707,707,01-01-2011 00:00:00,West,Major Market,Earl Grey,12,Tea,12,137.2,100,150,140,100,80,California,Regular,150,150,150,30,60,60,90,54,456,80,15,1,84,150,27
200,200,191,200,200,200,650,650,01-01-2011 00:00:00,West,Major Market,Green Tea,13,Tea,13,171.5,200,200,140,200,160,California,Regular,201,201,201,40,80,50,120,72,558,108,23,1,84,201,57
600,450,598,600,600,600,951,951,01-01-2011 00:00:00,West,Major Market,Decaf Espresso,6,Espresso,6,583.1,600,600,560,600,560,California,Decaf,450,600,600,220,300,200,520,234,1310,312,77,1,316,611,114
0,150,143,150,150,150,209,209,01-01-2011 00:00:00,West,Major Market,Amaretto,1,Coffee,1,137.2,100,150,140,100,160,California,Regular,162,162,162,110,70,30,180,95,608,50,30,1,-3,162,55
600,450,598,600,600,600,949,949,01-01-2011 00:00:00,West,Major Market,Columbian,2,Coffee,2,754.6,700,750,700,700,720,California,Regular,450,600,600,340,500,370,840,271,2101,407,94,1,408,759,152
0,100,120,100,100,125,310,310,01-01-2011 00:00:00,West,Major Market,Decaf Irish Cream,3,Coffee,3,102.9,100,100,77-139,100,80,California,Decaf,132,132,132,180,-40,-120,140,144,862,-26,47,1,-182,132,96
400,400,382,400,400,400,323,323,01-01-2011 00:00:00,West,Major Market,Caffe Latte,4,Espresso,4,480.2,500,500,490,500,480,California,Regular,400,400,400,210,220,150,430,228,1459,228,63,1,218,510,92
200,250,263,250,250,275,530,530,01-01-2011 00:00:00,West,Major Market,Caffe Mocha,5,Espresso,5,274.4,200,250,280,200,240,California,Regular,280,280,280,100,140,20,240,105,725,145,95,1,26,280,134
200,250,263,250,250,275,775,775,01-01-2011 00:00:00,West,Small Market,Chamomile,8,Herbal Tea,8,274.4,200,250,280,200,240,Nevada,Decaf,280,280,280,90,130,30,220,105,725,145,95,1,25,280,135
200,350,382,350,350,375,775,775,01-01-2011 00:00:00,West,Small Market,Lemon,9,Herbal Tea,9,377.3,300,350,350,300,320,Nevada,Decaf,386,386,386,120,180,120,300,144,862,201,47,1,173,386,94
200,250,239,250,250,250,775,775,01-01-2011 00:00:00,West,Small Market,Mint,10,Herbal Tea,10,240.1,200,250,210,200,240,Nevada,Decaf,262,262,262,80,120,90,200,95,608,139,30,1,134,262,56
600,450,598,600,600,600,702,702,01-01-2011 00:00:00,West,Small Market,Darjeeling,11,Tea,11,583.1,600,600,560,600,560,Nevada,Regular,450,600,600,150,220,150,370,234,1310,312,77,1,316,611,114
400,400,382,400,400,400,775,775,01-01-2011 00:00:00,West,Small Market,Earl Grey,12,Tea,12,480.2,500,500,490,500,480,Nevada,Regular,400,400,400,150,160,100,310,228,1459,228,63,1,220,510,91
0,0,0,0,0,0,775,775,01-01-2011 00:00:00,West,Small Market,Green Tea,13,Tea,13,0.0,0,0-49,0-69,0,0,Nevada,Regular,19,19,19,160,-160,-240,0,245,1419,-245,93,1,-552,19,132
0,0,48,0,0,25,702,702,01-01-2011 00:00:00,West,Small Market,Decaf Espresso,6,Espresso,6,34.3,0,0-49,0-69,0,0,Nevada,Decaf,48,48,48,10,30,20,40,17,777,26,4,1,17,48,16
0,50,72,50,50,75,775,775,01-01-2011 00:00:00,West,Small Market,Columbian,2,Coffee,2,68.6,0,50-99,77-139,0,80,Nevada,Regular,85,85,85,40,50,10,90,34,197,42,12,1,-5,85,47
0,50,48,50,50,50,702,702,01-01-2011 00:00:00,West,Small Market,Decaf Irish Cream,3,Coffee,3,68.6,0,50-99,0-69,0,0,Nevada,Decaf,69,69,69,30,40,20,70,28,965,34,8,1,6,69,32
0,0,48,0,0,25,702,702,01-01-2011 00:00:00,West,Small Market,Caffe Latte,4,Espresso,4,34.3,0,0-49,0-69,0,0,Nevada,Regular,48,48,48,10,30,20,40,17,777,26,4,1,17,48,16
0,50,48,50,50,50,775,775,01-01-2011 00:00:00,West,Small Market,Caffe Mocha,5,Espresso,5,34.3,0,50-99,0-69,0,0,Nevada,Regular,50,50,50,10,30,20,40,18,821,27,5,1,16,50,18
0,100,96,100,100,100,503,503,01-01-2011 00:00:00,West,Small Market,Chamomile,8,Herbal Tea,8,68.6,100,100,77-139,100,80,Oregon,Decaf,101,101,101,30,40,40,70,36,777,54,10,1,51,101,22
0,100,96,100,100,100,503,503,01-01-2011 00:00:00,West,Small Market,Lemon,9,Herbal Tea,9,102.9,100,100,77-139,100,80,Oregon,Decaf,112,112,112,30,50,30,80,44,623,56,14,1,45,112,28
0,50,72,50,50,75,541,541,01-01-2011 00:00:00,West,Small Market,Darjeeling,11,Tea,11,68.6,0,50-99,77-139,0,80,Oregon,Regular,90,90,90,20,30,30,50,32,456,48,8,1,44,90,21
200,200,215,200,200,225,503,503,01-01-2011 00:00:00,West,Small Market,Earl Grey,12,Tea,12,205.8,200,200,210,200,160,Oregon,Regular,235,235,235,50,90,60,140,84,651,126,27,1,106,235,61
200,200,215,200,200,200,541,541,01-01-2011 00:00:00,West,Small Market,Green Tea,13,Tea,13,205.8,200,200,210,200,160,Oregon,Regular,224,224,224,50,80,50,130,84,500,116,26,1,104,224,51
200,350,359,350,350,375,971,971,01-01-2011 00:00:00,West,Small Market,Decaf Espresso,6,Espresso,6,377.3,300,350,350,300,320,Oregon,Decaf,382,382,382,160,160,100,320,170,1091,171,47,1,154,382,76
0,150,167,150,150,150,503,503,01-01-2011 00:00:00,West,Small Market,Amaretto,1,Coffee,1,137.2,100,150,140,100,160,Oregon,Regular,168,168,168,70,110,40,180,63,435,87,57,1,2,168,90
0,150,167,150,150,175,503,503,01-01-2011 00:00:00,West,Small Market,Columbian,2,Coffee,2,171.5,100,150,140,100,160,Oregon,Regular,179,179,179,80,120,60,200,67,400,93,22,1,44,179,68
0,150,143,150,150,150,971,971,01-01-2011 00:00:00,West,Small Market,Decaf Irish Cream,3,Coffee,3,137.2,100,150,140,100,80,Oregon,Decaf,157,157,157,70,100,70,170,57,364,83,18,1,65,157,43
0,100,143,100,100,125,503,503,01-01-2011 00:00:00,West,Small Market,Caffe Latte,4,Espresso,4,137.2,100,100,140,100,80,Oregon,Regular,145,145,145,50,70,20,120,58,338,72,22,1,25,145,59
0,150,143,150,150,150,503,503,01-01-2011 00:00:00,West,Small Market,Caffe Mocha,5,Espresso,5,137.2,100,150,140,100,80,Oregon,Regular,157,157,157,50,80,50,130,60,336,80,19,1,51,157,49
200,300,335,300,300,325,509,509,01-01-2011 00:00:00,West,Small Market,Chamomile,8,Herbal Tea,8,343.0,300,300,280,300,320,Washington,Decaf,347,347,347,100,170,120,270,124,961,186,40,1,179,347,75
0,50,72,50,50,75,360,360,01-01-2011 00:00:00,West,Small Market,Lemon,9,Herbal Tea,9,68.6,0,50-99,77-139,0,80,Washington,Decaf,95,95,95,20,50,50,70,34,777,51,9,1,47,95,22
200,200,191,200,200,200,253,253,01-01-2011 00:00:00,West,Small Market,Darjeeling,11,Tea,11,171.5,200,200,140,200,160,Washington,Regular,201,201,201,40,80,50,120,67,400,113,20,1,109,201,45
0,150,167,150,150,150,206,206,01-01-2011 00:00:00,West,Small Market,Earl Grey,12,Tea,12,137.2,100,150,140,100,160,Washington,Regular,168,168,168,40,60,40,100,61,390,89,19,1,75,168,43
200,200,191,200,200,200,425,425,01-01-2011 00:00:00,West,Small Market,Green Tea,13,Tea,13,171.5,200,200,140,200,160,Washington,Regular,201,201,201,40,80,20,120,75,522,105,68,1,12,201,102
0,100,120,100,100,100,206,206,01-01-2011 00:00:00,West,Small Market,Caffe Latte,4,Espresso,4,102.9,100,100,77-139,100,80,Washington,Regular,123,123,123,40,60,40,100,48,623,62,15,1,55,123,28
0,100,120,100,100,125,206,206,01-01-2011 00:00:00,West,Small Market,Caffe Mocha,5,Espresso,5,102.9,100,100,77-139,100,80,Washington,Regular,134,134,134,50,60,20,110,54,312,66,20,1,20,134,56
0,150,167,150,150,150,425,425,01-01-2011 00:00:00,West,Small Market,Decaf Espresso,6,Espresso,6,137.2,100,150,140,100,160,Washington,Decaf,168,168,168,60,80,60,140,69,965,81,21,1,61,168,44
0,100,143,100,100,125,206,206,01-01-2011 00:00:00,West,Small Market,Columbian,2,Coffee,2,137.2,100,100,140,100,80,Washington,Regular,145,145,145,60,100,70,160,53,338,77,16,1,59,145,41
200,200,191,200,200,200,509,509,01-01-2011 00:00:00,West,Small Market,Decaf Irish Cream,3,Coffee,3,205.8,200,200,210,200,160,Washington,Decaf,213,213,213,90,140,60,230,79,551,111,72,1,14,213,107
200,350,359,350,350,350,970,970,01-02-2011 00:00:00,Central,Major Market,Chamomile,8,Herbal Tea,8,343.0,300,350,350,300,320,Colorado,Decaf,362,362,362,140,150,100,290,170,1073,170,47,1,147,362,71
0,100,120,100,100,125,970,970,01-02-2011 00:00:00,Central,Major Market,Lemon,9,Herbal Tea,9,102.9,100,100,77-139,100,80,Colorado,Decaf,137,137,137,40,70,10,110,54,427,75,49,1,-4,137,78
0,100,143,100,100,125,719,719,01-02-2011 00:00:00,Central,Major Market,Mint,10,Herbal Tea,10,137.2,100,100,140,100,80,Colorado,Decaf,149,149,149,50,70,40,120,60,329,80,19,1,49,149,47
0,100,120,100,100,125,970,970,01-02-2011 00:00:00,Central,Major Market,Darjeeling,11,Tea,11,137.2,100,100,140,100,80,Colorado,Regular,141,141,141,50,60,10,110,59,331,73,22,1,27,141,55
0,100,143,100,100,125,970,970,01-02-2011 00:00:00,Central,Major Market,Earl Grey,12,Tea,12,137.2,100,100,140,100,80,Colorado,Regular,145,145,145,50,60,30,110,62,958,74,19,1,50,145,40
0,100,96,100,100,100,970,970,01-02-2011 00:00:00,Central,Major Market,Green Tea,13,Tea,13,102.9,100,100,77-139,100,80,Colorado,Regular,107,107,107,30,50,30,80,44,618,56,14,1,45,107,26
200,200,191,200,200,200,303,303,01-02-2011 00:00:00,Central,Major Market,Caffe Mocha,5,Espresso,5,171.5,200,200,140,200,160,Colorado,Regular,201,201,201,80,140,110,220,77,449,112,21,1,119,201,32
200,200,191,200,200,200,970,970,01-02-2011 00:00:00,Central,Major Market,Decaf Espresso,6,Espresso,6,171.5,200,200,140,200,160,Colorado,Decaf,201,201,201,80,140,90,220,75,549,114,24,1,88,201,55
200,250,239,250,250,250,720,720,01-02-2011 00:00:00,Central,Major Market,Amaretto,1,Coffee,1,240.1,200,250,210,200,240,Colorado,Regular,259,259,259,100,150,120,250,99,766,144,27,1,156,259,39
200,200,191,200,200,200,303,303,01-02-2011 00:00:00,Central,Major Market,Columbian,2,Coffee,2,171.5,200,200,140,200,160,Colorado,Regular,202,202,202,80,110,80,190,83,613,107,27,1,101,202,39
200,200,239,200,200,225,303,303,01-02-2011 00:00:00,Central,Major Market,Decaf Irish Cream,3,Coffee,3,240.1,200,200,210,200,240,Colorado,Decaf,247,247,247,100,140,110,240,95,809,137,26,1,147,247,38
200,250,239,250,250,250,630,630,01-02-2011 00:00:00,Central,Major Market,Chamomile,8,Herbal Tea,8,240.1,200,250,210,200,240,Illinois,Decaf,259,259,259,80,130,110,210,99,766,144,27,1,156,259,39
200,200,191,200,200,200,773,773,01-02-2011 00:00:00,Central,Major Market,Lemon,9,Herbal Tea,9,171.5,200,200,140,200,160,Illinois,Decaf,202,202,202,70,90,60,160,83,613,107,27,1,101,202,39
200,200,239,200,200,225,815,815,01-02-2011 00:00:00,Central,Major Market,Mint,10,Herbal Tea,10,240.1,200,200,210,200,240,Illinois,Decaf,247,247,247,80,120,100,200,95,809,137,26,1,147,247,38
200,200,191,200,200,200,708,708,01-02-2011 00:00:00,Central,Major Market,Darjeeling,11,Tea,11,171.5,200,200,140,200,160,Illinois,Regular,201,201,201,60,100,80,160,77,449,112,21,1,117,201,33
200,200,191,200,200,200,708,708,01-02-2011 00:00:00,Central,Major Market,Earl Grey,12,Tea,12,171.5,200,200,140,200,160,Illinois,Regular,201,201,201,60,100,50,160,75,549,114,24,1,88,201,55
400,400,382,400,400,400,815,815,01-02-2011 00:00:00,Central,Major Market,Caffe Mocha,5,Espresso,5,548.8,500,550,560,500,560,Illinois,Regular,400,400,400,270,370,260,640,234,1282,311,77,1,298,581,110
400,400,382,400,400,400,630,630,01-02-2011 00:00:00,Central,Major Market,Decaf Espresso,6,Espresso,6,480.2,400,450,420,400,480,Illinois,Decaf,400,400,400,260,270,180,530,228,1436,229,63,1,211,487,87
200,350,359,350,350,375,312,312,01-02-2011 00:00:00,Central,Major Market,Columbian,2,Coffee,2,343.0,300,350,350,300,320,Illinois,Regular,377,377,377,150,220,140,370,148,844,206,48,1,171,377,91
200,250,263,250,250,250,773,773,01-02-2011 00:00:00,Central,Major Market,Decaf Irish Cream,3,Coffee,3,240.1,200,250,210,200,240,Illinois,Decaf,271,271,271,110,150,100,260,104,596,150,33,1,141,271,55
400,400,382,400,400,400,563,563,01-02-2011 00:00:00,Central,Small Market,Chamomile,8,Herbal Tea,8,548.8,500,550,560,500,560,Iowa,Decaf,400,400,400,200,270,190,470,234,1282,311,77,1,298,581,110
200,250,263,250,250,250,712,712,01-02-2011 00:00:00,Central,Small Market,Lemon,9,Herbal Tea,9,240.1,200,250,210,200,240,Iowa,Decaf,271,271,271,80,140,110,220,104,596,150,33,1,141,271,55
400,400,382,400,400,400,641,641,01-02-2011 00:00:00,Central,Small Market,Darjeeling,11,Tea,11,480.2,400,450,420,400,480,Iowa,Regular,400,400,400,190,210,140,400,228,1436,229,63,1,209,487,88
400,400,382,400,400,400,641,641,01-02-2011 00:00:00,Central,Small Market,Earl Grey,12,Tea,12,548.8,500,550,560,500,560,Iowa,Regular,400,400,400,200,260,150,460,240,1391,294,91,1,251,569,125
0,50,48,50,50,50,712,712,01-02-2011 00:00:00,Central,Small Market,Caffe Mocha,5,Espresso,5,34.3,0,50-99,0-69,0,0,Iowa,Regular,50,50,50,20,30,20,50,19,774,28,5,1,16,50,17
0,0,24,0,0,25,319,319,01-02-2011 00:00:00,Central,Small Market,Decaf Espresso,6,Espresso,6,34.3,0,0-49,0-69,0,0,Iowa,Decaf,46,46,46,0,50,40,50,0,774,43,0,1,47,46,11
0,0,48,0,0,25,319,319,01-02-2011 00:00:00,Central,Small Market,Amaretto,1,Coffee,1,34.3,0,0-49,0-69,0,0,Iowa,Regular,48,48,48,10,30,20,40,18,818,27,5,1,15,48,17
0,50,48,50,50,50,641,641,01-02-2011 00:00:00,Central,Small Market,Columbian,2,Coffee,2,34.3,0,50-99,0-69,0,0,Iowa,Regular,67,67,67,20,40,20,60,28,961,35,8,1,9,67,29
0,50,48,50,50,50,641,641,01-02-2011 00:00:00,Central,Small Market,Decaf Irish Cream,3,Coffee,3,34.3,0,50-99,0-69,0,0,Iowa,Decaf,58,58,58,20,30,20,50,23,620,31,7,1,18,58,19
0,100,96,100,100,100,573,573,01-02-2011 00:00:00,Central,Small Market,Chamomile,8,Herbal Tea,8,102.9,100,100,77-139,100,80,Missouri,Decaf,111,111,111,30,60,10,90,43,256,61,39,1,-12,111,69
0,100,96,100,100,100,573,573,01-02-2011 00:00:00,Central,Small Market,Lemon,9,Herbal Tea,9,102.9,100,100,77-139,100,80,Missouri,Decaf,109,109,109,70,10,-20,80,84,625,18,26,1,-47,109,50
0,50,72,50,50,75,417,417,01-02-2011 00:00:00,Central,Small Market,Darjeeling,11,Tea,11,68.6,0,50-99,77-139,0,80,Missouri,Regular,87,87,87,30,40,10,70,35,191,47,11,1,13,87,38
0,50,72,50,50,50,573,573,01-02-2011 00:00:00,Central,Small Market,Earl Grey,12,Tea,12,68.6,0,50-99,77-139,0,0,Missouri,Regular,72,72,72,20,30,-10,50,30,165,38,11,1,-10,72,45
0,50,72,50,50,75,573,573,01-02-2011 00:00:00,Central,Small Market,Green Tea,13,Tea,13,68.6,0,50-99,77-139,0,0,Missouri,Regular,79,79,79,20,40,0,60,33,193,41,12,1,-6,79,45
0,100,120,100,100,125,314,314,01-02-2011 00:00:00,Central,Small Market,Caffe Mocha,5,Espresso,5,102.9,100,100,77-139,100,80,Missouri,Regular,131,131,131,50,90,70,140,50,814,73,14,1,71,131,25
0,100,96,100,100,100,636,636,01-02-2011 00:00:00,Central,Small Market,Decaf Espresso,6,Espresso,6,102.9,100,100,77-139,100,80,Missouri,Decaf,110,110,110,40,80,60,120,42,771,61,11,1,56,110,23
200,200,191,200,200,200,573,573,01-02-2011 00:00:00,Central,Small Market,Columbian,2,Coffee,2,205.8,200,200,140,200,160,Missouri,Regular,206,206,206,90,110,50,200,86,484,107,32,1,62,206,65
0,150,167,150,150,175,636,636,01-02-2011 00:00:00,Central,Small Market,Decaf Irish Cream,3,Coffee,3,171.5,100,150,140,100,160,Missouri,Decaf,176,176,176,70,100,60,170,75,956,90,23,1,68,176,44
0,50,48,50,50,50,419,419,01-02-2011 00:00:00,Central,Major Market,Chamomile,8,Herbal Tea,8,34.3,0,50-99,0-69,0,0,Ohio,Decaf,60,60,60,10,30,30,40,22,452,34,6,1,25,60,17
0,50,72,50,50,75,513,513,01-02-2011 00:00:00,Central,Major Market,Lemon,9,Herbal Tea,9,68.6,0,50-99,77-139,0,80,Ohio,Decaf,85,85,85,20,50,50,70,32,817,48,8,1,42,85,20
200,200,191,200,200,200,614,614,01-02-2011 00:00:00,Central,Major Market,Darjeeling,11,Tea,11,205.8,200,200,210,200,160,Ohio,Regular,213,213,213,60,110,60,170,80,640,120,26,1,92,213,58
200,200,215,200,200,200,740,740,01-02-2011 00:00:00,Central,Major Market,Earl Grey,12,Tea,12,205.8,200,200,210,200,160,Ohio,Regular,220,220,220,70,110,70,180,86,490,120,26,1,105,220,49
200,350,359,350,350,350,513,513,01-02-2011 00:00:00,Central,Major Market,Caffe Mocha,5,Espresso,5,343.0,300,350,350,300,320,Ohio,Regular,362,362,362,190,210,140,400,170,1073,170,47,1,145,362,72
0,100,120,100,100,125,513,513,01-02-2011 00:00:00,Central,Major Market,Decaf Espresso,6,Espresso,6,137.2,100,100,140,100,80,Ohio,Decaf,141,141,141,60,90,40,150,59,331,73,22,1,27,141,55
0,100,143,100,100,125,330,330,01-02-2011 00:00:00,Central,Major Market,Amaretto,1,Coffee,1,137.2,100,100,140,100,80,Ohio,Regular,149,149,149,60,80,50,140,60,329,80,19,1,49,149,47
0,100,120,100,100,125,330,330,01-02-2011 00:00:00,Central,Major Market,Columbian,2,Coffee,2,102.9,100,100,77-139,100,80,Ohio,Regular,136,136,136,50,80,50,130,52,357,76,16,1,56,136,38
0,100,120,100,100,125,513,513,01-02-2011 00:00:00,Central,Major Market,Decaf Irish Cream,3,Coffee,3,102.9,100,100,77-139,100,80,Ohio,Decaf,137,137,137,50,80,20,130,54,427,75,49,1,-4,137,78
0,150,167,150,150,175,715,715,01-02-2011 00:00:00,Central,Small Market,Chamomile,8,Herbal Tea,8,171.5,100,150,140,100,160,Wisconsin,Decaf,185,185,185,50,100,80,150,65,372,109,20,1,98,185,43
0,100,120,100,100,100,920,920,01-02-2011 00:00:00,Central,Small Market,Lemon,9,Herbal Tea,9,102.9,100,100,77-139,100,80,Wisconsin,Decaf,123,123,123,40,60,50,100,47,772,68,13,1,64,123,25
0,100,143,100,100,125,715,715,01-02-2011 00:00:00,Central,Small Market,Darjeeling,11,Tea,11,137.2,100,100,140,100,80,Wisconsin,Regular,146,146,146,40,80,50,120,56,382,81,17,1,61,146,40
0,150,143,150,150,150,920,920,01-02-2011 00:00:00,Central,Small Market,Earl Grey,12,Tea,12,137.2,100,150,140,100,160,Wisconsin,Regular,165,165,165,50,80,10,130,65,513,90,58,1,4,165,87
0,150,143,150,150,150,262,262,01-02-2011 00:00:00,Central,Small Market,Caffe Mocha,5,Espresso,5,137.2,100,150,140,100,160,Wisconsin,Regular,164,164,164,80,100,60,180,70,957,84,21,1,62,164,42
0,100,96,100,100,100,715,715,01-02-2011 00:00:00,Central,Small Market,Decaf Espresso,6,Espresso,6,102.9,100,100,77-139,100,80,Wisconsin,Decaf,117,117,117,50,70,50,120,48,617,62,15,1,52,117,27
0,100,120,100,100,125,715,715,01-02-2011 00:00:00,Central,Small Market,Amaretto,1,Coffee,1,102.9,100,100,77-139,100,80,Wisconsin,Regular,126,126,126,50,70,30,120,53,306,65,20,1,18,126,53
200,200,215,200,200,225,715,715,01-02-2011 00:00:00,Central,Small Market,Columbian,2,Coffee,2,205.8,200,200,210,200,160,Wisconsin,Regular,234,234,234,90,140,40,230,92,541,128,83,1,22,234,113
0,150,191,150,150,175,262,262,01-02-2011 00:00:00,Central,Small Market,Decaf Irish Cream,3,Coffee,3,171.5,100,150,140,100,160,Wisconsin,Decaf,192,192,192,80,100,60,180,77,423,103,25,1,74,192,53
200,200,191,200,200,200,475,475,01-02-2011 00:00:00,East,Small Market,Lemon,9,Herbal Tea,9,205.8,200,200,140,200,160,Connecticut,Decaf,206,206,206,60,90,50,150,86,484,107,32,1,61,206,66
0,150,167,150,150,175,203,203,01-02-2011 00:00:00,East,Small Market,Mint,10,Herbal Tea,10,171.5,100,150,140,100,160,Connecticut,Decaf,176,176,176,50,70,50,120,75,956,90,23,1,68,176,44
0,100,120,100,100,125,475,475,01-02-2011 00:00:00,East,Small Market,Darjeeling,11,Tea,11,102.9,100,100,77-139,100,80,Connecticut,Regular,131,131,131,50,80,60,130,50,814,73,14,1,71,131,25
0,50,48,50,50,50,959,959,01-02-2011 00:00:00,East,Small Market,Green Tea,13,Tea,13,68.6,0,50-99,77-139,0,0,Connecticut,Regular,70,70,70,20,50,40,70,27,772,39,7,1,31,70,18
0,150,143,150,150,150,203,203,01-02-2011 00:00:00,East,Small Market,Caffe Mocha,5,Espresso,5,137.2,100,150,140,100,160,Connecticut,Regular,165,165,165,60,90,20,150,65,513,90,58,1,4,165,87
0,100,120,100,100,125,959,959,01-02-2011 00:00:00,East,Small Market,Decaf Espresso,6,Espresso,6,137.2,100,100,77-139,100,80,Connecticut,Decaf,139,139,139,50,70,40,120,55,305,75,18,1,43,139,46
200,300,335,300,300,325,860,860,01-02-2011 00:00:00,East,Small Market,Columbian,2,Coffee,2,343.0,300,300,280,300,320,Connecticut,Regular,346,346,346,120,180,130,300,130,945,195,42,1,180,346,74
0,100,96,100,100,100,754,754,01-02-2011 00:00:00,East,Major Market,Chamomile,8,Herbal Tea,8,102.9,100,100,77-139,100,80,Florida,Decaf,117,117,117,30,50,30,80,48,617,62,15,1,50,117,28
0,100,120,100,100,125,904,904,01-02-2011 00:00:00,East,Major Market,Lemon,9,Herbal Tea,9,102.9,100,100,77-139,100,80,Florida,Decaf,126,126,126,40,50,20,90,53,306,65,20,1,18,126,53
0,150,143,150,150,150,352,352,01-02-2011 00:00:00,East,Major Market,Mint,10,Herbal Tea,10,137.2,100,150,140,100,160,Florida,Decaf,164,164,164,50,70,50,120,70,957,84,21,1,62,164,42
0,50,72,50,50,75,850,850,01-02-2011 00:00:00,East,Major Market,Darjeeling,11,Tea,11,68.6,0,50-99,77-139,0,80,Florida,Regular,85,85,85,30,50,40,80,32,817,48,8,1,42,85,20
0,100,120,100,100,100,850,850,01-02-2011 00:00:00,East,Major Market,Green Tea,13,Tea,13,102.9,100,100,77-139,100,80,Florida,Regular,123,123,123,40,80,60,120,47,772,68,13,1,65,123,24
200,200,215,200,200,225,850,850,01-02-2011 00:00:00,East,Major Market,Caffe Mocha,5,Espresso,5,205.8,200,200,210,200,160,Florida,Regular,234,234,234,80,130,40,210,92,541,128,83,1,24,234,112
